,lap,timestamp,heart_rate,cadence,position_lat,position_long,distance,enhanced_altitude,enhanced_speed,calories,power,temperature,fractional_cadence
205,1,2021-04-03 20:00:20+00:00,127,92,-442704495,2087208740,571.48,16.200000000000045,2.669,,,15,0.5
206,1,2021-04-03 20:00:21+00:00,127,91,-442704688,2087208502,574.0,16.200000000000045,2.669,,,15,0.0
207,1,2021-04-03 20:00:22+00:00,127,91,-442704891,2087208230,576.77,16.200000000000045,2.669,,,15,0.0
208,1,2021-04-03 20:00:23+00:00,127,92,-442705076,2087207993,579.23,16.200000000000045,2.669,,,15,0.5
209,1,2021-04-03 20:00:24+00:00,127,92,-442705259,2087207738,581.79,16.200000000000045,2.669,,,15,0.5
210,1,2021-04-03 20:00:25+00:00,127,91,-442705436,2087207490,584.25,16.399999999999977,2.669,,,15,0.5
211,1,2021-04-03 20:00:26+00:00,127,91,-442705541,2087207193,586.65,16.200000000000045,2.669,,,15,0.5
212,1,2021-04-03 20:00:27+00:00,127,91,-442705640,2087206895,589.04,16.399999999999977,2.659,,,15,0.5
213,1,2021-04-03 20:00:28+00:00,127,91,-442705684,2087206540,591.72,16.399999999999977,2.659,,,15,0.0
214,1,2021-04-03 20:00:29+00:00,127,91,-442705680,2087206183,594.36,16.600000000000023,2.659,,,15,0.0
215,1,2021-04-03 20:00:30+00:00,127,91,-442705698,2087205823,597.03,16.600000000000023,2.659,,,15,0.0
216,1,2021-04-03 20:00:31+00:00,127,91,-442705740,2087205461,599.74,16.600000000000023,2.65,,,15,0.5
217,1,2021-04-03 20:00:32+00:00,127,91,-442705790,2087205107,602.41,16.600000000000023,2.65,,,15,0.0
218,1,2021-04-03 20:00:33+00:00,127,91,-442705883,2087204780,604.99,16.799999999999955,2.65,,,15,0.0
219,1,2021-04-03 20:00:34+00:00,126,91,-442705971,2087204428,607.73,16.600000000000023,2.65,,,15,0.0
220,1,2021-04-03 20:00:35+00:00,126,91,-442706069,2087204092,610.39,16.799999999999955,2.65,,,15,0.0
221,1,2021-04-03 20:00:36+00:00,126,91,-442706189,2087203741,613.24,16.600000000000023,2.65,,,15,0.0
222,1,2021-04-03 20:00:37+00:00,126,91,-442706318,2087203421,615.89,16.600000000000023,2.65,,,15,0.0
223,1,2021-04-03 20:00:38+00:00,125,92,-442706478,2087203082,618.81,16.600000000000023,2.65,,,15,0.5
224,1,2021-04-03 20:00:39+00:00,125,92,-442706564,2087202769,621.26,16.600000000000023,2.65,,,15,0.5
225,1,2021-04-03 20:00:40+00:00,125,92,-442706743,2087202489,623.9,16.600000000000023,2.65,,,15,0.5
226,1,2021-04-03 20:00:41+00:00,125,92,-442706892,2087202124,626.94,16.600000000000023,2.65,,,15,0.5
227,1,2021-04-03 20:00:42+00:00,125,92,-442707032,2087201821,629.55,16.600000000000023,2.65,,,15,0.5
228,1,2021-04-03 20:00:43+00:00,126,92,-442707172,2087201496,632.3,16.399999999999977,2.65,,,15,0.5
229,1,2021-04-03 20:00:44+00:00,126,92,-442707378,2087201194,635.21,16.399999999999977,2.65,,,15,0.5
230,1,2021-04-03 20:00:45+00:00,126,92,-442707542,2087200822,638.37,16.399999999999977,2.65,,,15,0.5
231,1,2021-04-03 20:00:46+00:00,126,92,-442707711,2087200510,641.18,16.600000000000023,2.65,,,15,0.5
